user_id,username,id,created_at_datetime,text,lang,reply_count,retweet_count,favorite_count,view_count,location,hashtags,in_reply_to,quote,quote_count,possibly_sensitive,scores,polaridad,sentimiento
871054646177140736,jalbertogcoria,1067878770844012545,2018-11-28T20:31:53.000Z,"Hablamos con @VIEWNEXT de #ChatBots con @IBMWatson, los nuevos asistentes cognitivos, en la @USAL  Gracias a tod@s por asistir, a @acmSalamanca por organizarlo y a Pablo Rincon por iluminarnos con su sabiduría Hubo premio para el ganador del concurso final #ViewnextEnLaUni https://t.co/qqh7Rss8ly",es,0,2,7,null,Spain,"['ChatBots', 'ViewnextEnLaUni']",null,null,0,false,"[[{score=0.8995363116264343, label=positive}, {score=0.04410109296441078, label=neutral}, {score=0.056362614035606384, label=negative}]]",0.8872748,Positivo
199632789,viewnext,1067850361086586881,2018-11-28T18:39:00.000Z,"Hoy en nuestras oficinas ha tenido lugar la primera sesión de la Escuela Saludable que ha organizado el departamento de PRL, y ha venido Isabel Cabrera a impartir un Taller Práctico de Control del Estrés mediante técnicas de Fisioterapia  https://t.co/QiKSazAgDQ",es,0,1,1,null,null,null,null,null,0,false,"[[{score=0.6670107245445251, label=positive}, {score=0.14075256884098053, label=neutral}, {score=0.1922367513179779, label=negative}]]",0.61552656,Neutral
4765165774,ITUser_ITDM,1067762532012691462,2018-11-28T12:50:00.000Z,"Cómo sacar el máximo partido al #SAP que tienes instalado utilizando #Agile Viendo el #webinar de @viewnext mañana, 29 a las 11:00 AM  https://t.co/x6wzNV1ysD https://t.co/xEf4jij9b3",es,0,1,1,null,null,"['SAP', 'Agile', 'webinar']",null,null,0,false,"[[{score=0.6487854719161987, label=positive}, {score=0.1326466053724289, label=neutral}, {score=0.21856790781021118, label=negative}]]",0.5628642,Neutral
199632789,viewnext,1067756888253759488,2018-11-28T12:27:34.000Z,Has pasado a vernos por @CybercampEs   Lo organiza @INCIBE y se podrá visitar virtualmente hasta el 10 de diciembre  https://t.co/UkOJ1VHUpO #CyberCamp18 https://t.co/7nVQLq7JlA,es,0,1,0,null,null,['CyberCamp18'],null,null,0,false,"[[{score=0.5169785618782043, label=positive}, {score=0.20210430026054382, label=neutral}, {score=0.2809171676635742, label=negative}]]",0.4381657,Neutral
1047151664153731072,TalentWoman_ES,1067742399571476482,2018-11-28T11:30:00.000Z,Conociendo a Watson   Un taller práctico sobre uso de tecnología Watson enfocado al uso de un data set de imágenes libres de sesgo de género.   PD: Es opcional acudir con portátil  Inscripciones: https://t.co/CSF7vivV9f  Organiza: @IBM_ES @viewnext https://t.co/s94slIgEza,es,0,3,2,null,España,null,null,null,0,false,"[[{score=0.5194522142410278, label=positive}, {score=0.17699047923088074, label=neutral}, {score=0.30355727672576904, label=negative}]]",0.39288542,Neutral
199632789,viewnext,1067732332847792129,2018-11-28T10:50:00.000Z,"En @viewnext buscamos gente como tú: innovadora, con talento y con ganas de mejorar cada día en nuestro entorno. Quieres unirte a nuestro equipo SAP Echa un vistazo a las siguientes ofertas https://t.co/jzJT3jyZLm  @AyudaExperta  @AlertasEmpleo  #empleoViewnext #empleo https://t.co/i3o7ziTP5Q",es,0,8,5,null,null,"['empleoViewnext', 'empleo']",null,null,0,false,"[[{score=0.9329493045806885, label=positive}, {score=0.03659476339817047, label=neutral}, {score=0.0304559338837862, label=negative}]]",0.9390881,Positivo
199632789,viewnext,1067493261219176450,2018-11-27T19:00:01.000Z,Mapas mejorados gracias a la inteligencia artificial que ayudan a proteger el medioambiente.  https://t.co/5CZvxsmby3 Vía @xataka https://t.co/vxWwAr685S,es,0,0,0,null,null,null,null,null,0,false,"[[{score=0.9165903329849243, label=positive}, {score=0.04277106374502182, label=neutral}, {score=0.04063859209418297, label=negative}]]",0.9187228,Positivo
4765165774,ITUser_ITDM,1067382528150040576,2018-11-27T11:40:00.000Z,"Este jueves, sigue el #webinar de @viewnext sobre #Agile y SAP https://t.co/x6wzNV1ysD https://t.co/eXLpqeSBos",es,0,1,0,null,null,"['webinar', 'Agile']",null,null,0,false,"[[{score=0.4550963342189789, label=positive}, {score=0.22909238934516907, label=neutral}, {score=0.31581124663352966, label=negative}]]",0.36837748,Neutral
720585571719069696,digitalbizmag,1067353601608204290,2018-11-27T09:45:03.000Z,"En ocasiones, las metodologías tradicionales de tipo waterfall no ofrecen la respuesta adecuada a la transformación digital No te pierdas el #webinar sobre cómo mejorar los procesos de #SAP utilizando #Agile. By @viewnext  - Inscripción gratuita AQUÍ  https://t.co/1SwWtVStGv",es,0,0,1,null,"Madrid, Comunidad de Madrid","['webinar', 'SAP', 'Agile']",null,null,0,false,"[[{score=0.11288813501596451, label=positive}, {score=0.49768736958503723, label=neutral}, {score=0.389424592256546, label=negative}]]",0.2211509,Neutral
199632789,viewnext,1067346732462284800,2018-11-27T09:17:46.000Z,Sabías que #Agile te ayuda a optimizar los procesos de #SAP El 29 de noviembre te lo explicamos en nuestro webinar gratuíto.  Regístrate  https://t.co/Iq7olDJmZy @SAPSpain https://t.co/azaxAh3mLC,es,0,2,3,null,null,"['Agile', 'SAP']",null,null,0,false,"[[{score=0.7122817039489746, label=positive}, {score=0.13074345886707306, label=neutral}, {score=0.15697480738162994, label=negative}]]",0.68605036,Neutral
720585571719069696,digitalbizmag,1067133415806373892,2018-11-26T19:10:07.000Z,No te pierdas el #webinar sobre cómo mejorar los procesos de #SAP utilizando #Agile. By @viewnext  Inscripción gratuita AQUÍ  https://t.co/1SwWtVStGv,es,0,0,0,null,"Madrid, Comunidad de Madrid","['webinar', 'SAP', 'Agile']",null,null,0,false,"[[{score=0.284649133682251, label=positive}, {score=0.4205646514892578, label=neutral}, {score=0.2947862446308136, label=negative}]]",0.41042754,Neutral
199632789,viewnext,1067130871595986944,2018-11-26T19:00:00.000Z,"El pasado martes nuestra directora de RRHH, Lucrecia Llorens, participó en una mesa redonda organizada por @EstComunicacion. Habló sobre cómo el entorno está cambiando en el ámbito de los recursos humanos y de la importancia del trabajo conjunto con el área de Marketing. https://t.co/z1g8IhBHvG",es,0,3,8,null,null,null,null,null,0,false,"[[{score=0.4788660705089569, label=positive}, {score=0.14284104108810425, label=neutral}, {score=0.37829291820526123, label=negative}]]",0.2434142,Neutral
871054646177140736,jalbertogcoria,1067067622468988928,2018-11-26T14:48:41.000Z,#MicroServicios   Qué son y cuales son sus ventajas  Te lo contamos en el #BlogTheNext de @VIEWNEXT https://t.co/kRbJ3UIRyl,es,0,0,1,null,Spain,"['MicroServicios', 'BlogTheNext']",null,null,0,false,"[[{score=0.4745340645313263, label=positive}, {score=0.18963029980659485, label=neutral}, {score=0.33583566546440125, label=negative}]]",0.3283287,Neutral
4765165774,ITUser_ITDM,1067050339369574405,2018-11-26T13:40:00.000Z,Las metodologías tradicionales pueden no dar respuesta a las necesidades que implica la #TransformacionDigital. Conoce qué puede hacer #Agile por tus aplicativos SAP en este #webinar de @viewnext https://t.co/x6wzNVj9kb https://t.co/QHGe4RUOrV,es,0,0,2,null,null,"['TransformacionDigital', 'Agile', 'webinar']",null,null,0,false,"[[{score=0.145802840590477, label=positive}, {score=0.5038068890571594, label=neutral}, {score=0.3503902554512024, label=negative}]]",0.2992195,Neutral
871054646177140736,jalbertogcoria,1067046368647221249,2018-11-26T13:24:13.000Z,Desde hoy hasta el 10 de diciembre podrás encontrarnos en @CybercampEs que organiza @INCIBE  @Viewnext #CiberSeguridad,es,0,0,3,null,Spain,['CiberSeguridad'],null,"""<Tweet id=""""1067005618458951680"""">""",0,null,"[[{score=0.5265485644340515, label=positive}, {score=0.18227656185626984, label=neutral}, {score=0.2911749482154846, label=negative}]]",0.41765016,Neutral
199632789,viewnext,1067033481723682818,2018-11-26T12:33:01.000Z,"Los equipos de PRL y Marketing de @viewnext queremos dar las gracias a todos nuestros compañeros/as por su implicación en la campaña Corta con el cáncer, en la que hemos conseguido recaudar 1.043 para la @aecc_es. Muchas gracias a toda la #GenteViewnext  #VNCORTACONELCANCER https://t.co/RnlGZOUAzm",es,0,0,6,null,null,"['GenteViewnext', 'VNCORTACONELCANCER']",null,null,0,false,"[[{score=0.8667739629745483, label=positive}, {score=0.045024238526821136, label=neutral}, {score=0.08820178359746933, label=negative}]]",0.8235964,Positivo
199632789,viewnext,1067005618458951680,2018-11-26T10:42:18.000Z,"Desde hoy hasta el 10 de diciembre podrás encontrarnos en @CybercampEs que organiza @INCIBE  Si te apasiona la ciberseguridad y estás buscando tu oportunidad no puedes faltar, te estamos esperando  https://t.co/v2zm1ZESRq https://t.co/pScTa0Xnki",es,0,1,4,null,null,null,null,null,1,false,"[[{score=0.6311689019203186, label=positive}, {score=0.15369389951229095, label=neutral}, {score=0.21513724327087402, label=negative}]]",0.5697256,Neutral
199632789,viewnext,1066987424549617664,2018-11-26T09:30:00.000Z,"Te gustaría unirte al equipo VIEWNEXT como desarrollador Tenemos varias ofertas de empleo en diferentes ciudades en las que puedes encajar Echa un vistazo, e inscríbete https://t.co/4OwYYvdhn9  @AyudaExperta  @AlertasEmpleo  #empleoViewnext #empleo https://t.co/DuHDJdgfHY",es,0,8,11,null,null,"['empleoViewnext', 'empleo']",null,null,0,false,"[[{score=0.6617940664291382, label=positive}, {score=0.11876562982797623, label=neutral}, {score=0.219440296292305, label=negative}]]",0.5611194,Neutral
720585571719069696,digitalbizmag,1066630086659579904,2018-11-25T09:50:04.000Z,"Mejorar los procesos de #SAP utilizando #Agile. En este #webinar, @viewnext mostrará cómo ser más flexibles en el desarrollo, cercanos al negocio y poner foco en la innovación.  https://t.co/1SwWtVStGv",es,0,4,3,null,"Madrid, Comunidad de Madrid","['SAP', 'Agile', 'webinar']",null,null,0,false,"[[{score=0.8411838412284851, label=positive}, {score=0.07888125628232956, label=neutral}, {score=0.07993493229150772, label=negative}]]",0.84013015,Positivo
871054646177140736,jalbertogcoria,1066004817779277824,2018-11-23T16:25:28.000Z,@dabizinc @viewnext @usal @acmSalamanca Muy bien @dabizinc. Era para ver si prestas atención Gracias  Corrijo en nuevo tweet,es,1,0,1,null,Spain,null,1.06599154895176896E18,null,0,null,"[[{score=0.9166356921195984, label=positive}, {score=0.04797171801328659, label=neutral}, {score=0.035392556339502335, label=negative}]]",0.92921484,Positivo
199632789,viewnext,1065998410023485440,2018-11-23T16:00:00.000Z,Qué tal ha ido vuestra semana Habéis llegado saturados al viernes  Pues un poco de meditación y a por el finde  #Humor #FelizFinde https://t.co/zlNs3hVXHd,es,0,0,1,null,null,"['Humor', 'FelizFinde']",null,null,0,false,"[[{score=0.6202613115310669, label=positive}, {score=0.10377485305070877, label=neutral}, {score=0.27596381306648254, label=negative}]]",0.44807234,Neutral
1433341645,nuskaelka,1065992419072794625,2018-11-23T15:36:12.000Z,Mañana muy interesante presentando a @viewnext y el Centro de Innovación tecnològica de Reus a los alumnos de ingenierías de la @etseURV https://t.co/MBDjkiqPv9,es,0,2,8,null,null,null,null,null,0,false,"[[{score=0.8869036436080933, label=positive}, {score=0.05062573030591011, label=neutral}, {score=0.06247062236070633, label=negative}]]",0.87505877,Positivo
16511360,dabizinc,1065991548951769088,2018-11-23T15:32:45.000Z,@jalbertogcoria @viewnext @usal @acmSalamanca Sé que lo haces para que te corrija @jalbertogcoria estoy atento y vigilante...has puesto el 28/12  :-P,es,1,0,1,null,Madrid,null,1.06594131433480602E18,null,0,null,"[[{score=0.493461936712265, label=positive}, {score=0.17228443920612335, label=neutral}, {score=0.33425360918045044, label=negative}]]",0.33149278,Neutral
199632789,viewnext,1065973965125025792,2018-11-23T14:22:52.000Z,Has oído hablar de la arquitectura de microservicios Quieres conocer sus componentes y los beneficios que ofrecen Te lo contamos en nuestro artículo de #BlogTheNext  https://t.co/ZdJYuXsrfJ https://t.co/PReo4tLZZN,es,0,5,4,null,null,['BlogTheNext'],null,null,0,false,"[[{score=0.7131816148757935, label=positive}, {score=0.11089055985212326, label=neutral}, {score=0.1759277880191803, label=negative}]]",0.64814436,Neutral
871054646177140736,jalbertogcoria,1065941314334806016,2018-11-23T12:13:08.000Z,"Si estais en #Salamanca el 28/12. No os perdais la charla sobre ChatBots, Asistentes Cognitivos Virtuales de @Viewnext. En la Facultad de Ciencias de la @usal con @acmSalamanca. #ViewnextEnLaUni",es,1,0,2,null,Spain,"['Salamanca', 'ViewnextEnLaUni']",null,"""<Tweet id=""""1063076189668020227"""">""",1,null,"[[{score=0.49183788895606995, label=positive}, {score=0.3941628336906433, label=neutral}, {score=0.11399924010038376, label=negative}]]",0.7720015,Neutral
199632789,viewnext,1065907811907854336,2018-11-23T10:00:00.000Z,Tienes conocimientos de Seguridad Informática  Te estamos buscando Inscríbete en nuestra oferta https://t.co/Qeq0KCUkyj  @AyudaExperta  @AlertasEmpleo  #empleoViewnext #empleo https://t.co/WEahGuzrMR,es,0,4,6,null,null,"['empleoViewnext', 'empleo']",null,null,0,false,"[[{score=0.7013344764709473, label=positive}, {score=0.1299552470445633, label=neutral}, {score=0.16871021687984467, label=negative}]]",0.66257954,Neutral
720585571719069696,digitalbizmag,1065897757964201984,2018-11-23T09:20:03.000Z,"Mejorar los procesos de #SAP utilizando #Agile. En este #webinar, @viewnext mostrará cómo ser más flexibles en el desarrollo, cercanos al negocio y poner foco en la innovación.  https://t.co/1SwWtVStGv",es,0,0,0,null,"Madrid, Comunidad de Madrid","['SAP', 'Agile', 'webinar']",null,null,0,false,"[[{score=0.8411838412284851, label=positive}, {score=0.07888125628232956, label=neutral}, {score=0.07993493229150772, label=negative}]]",0.84013015,Positivo
4765165774,ITUser_ITDM,1065886419959275520,2018-11-23T08:35:00.000Z,Sabes cómo sacar el máximo partido al #SAP que tienes instalado utilizando Agile @viewnext te contará cómo hacerlo en este webinar. https://t.co/EzAw4giGk0,es,0,2,0,null,null,['SAP'],null,null,0,false,"[[{score=0.6444680094718933, label=positive}, {score=0.13255320489406586, label=neutral}, {score=0.2229788601398468, label=negative}]]",0.55404234,Neutral
199632789,viewnext,1065590727005089793,2018-11-22T13:00:01.000Z,Sabías que #Agile te ayuda a optimizar los procesos de #SAP Te lo explicamos el 29 de noviembre en nuestro webinar Regístrate https://t.co/Iq7olDJmZy @SAPSpain https://t.co/NqmFka9OzY,es,0,1,1,null,null,"['Agile', 'SAP']",null,null,0,false,"[[{score=0.6779991388320923, label=positive}, {score=0.14852817356586456, label=neutral}, {score=0.17347267270088196, label=negative}]]",0.65305465,Neutral
221368353,SIP_USAL,1065579726545321986,2018-11-22T12:16:18.000Z,#SIPPEUSAL 1 puesto de Técnico Microinformática con inglés en Viewnext https://t.co/WCjv1MmoNX #SIPPEUSAL #Empleo 1 puesto de Técnico Microinformática con inglés en Viewnext Ofertante: VIEWNEXT S.A. número de puestos ofertados: 1 Requisitos:  Dirigidos a titulados en Ingeniería,es,0,1,1,null,"Salamanca, España","['SIPPEUSAL', 'SIPPEUSAL', 'Empleo']",null,null,0,false,"[[{score=0.6594865322113037, label=positive}, {score=0.19004307687282562, label=neutral}, {score=0.15047039091587067, label=negative}]]",0.69905925,Neutral
83812102,MarianoFerrera,1065565583398326272,2018-11-22T11:20:06.000Z,"Mejorar los procesos de #SAP utilizando #Agile. En este #webinar, @viewnext  mostrará cómo ser más flexibles en el desarrollo, cercanos al negocio y poner foco en la innovación.  https://t.co/pbi1Zai7z8",es,0,0,0,null,null,"['SAP', 'Agile', 'webinar']",null,null,0,false,"[[{score=0.8494158387184143, label=positive}, {score=0.07770431041717529, label=neutral}, {score=0.07287991791963577, label=negative}]]",0.85424024,Positivo
218790418,IIConocimiento,1065562639793827842,2018-11-22T11:08:25.000Z,"Gran cantidad del impacto en los resultados viene de la relación con los empleados, de ahí la importancia de las métricas de #talento   José Carlos Andrés es director de Selección en @viewnext #CAMTO18 https://t.co/ceCgqHB5jE",es,0,3,1,null,"Madrid, España","['talento', 'CAMTO18']",null,null,0,false,"[[{score=0.6896147727966309, label=positive}, {score=0.06420733779668808, label=neutral}, {score=0.24617788195610046, label=negative}]]",0.50764424,Neutral
720585571719069696,digitalbizmag,1065550469068742656,2018-11-22T10:20:03.000Z,"Mejorar los procesos de #SAP utilizando #Agile. En este #webinar, @viewnext  mostrará cómo ser más flexibles en el desarrollo, cercanos al negocio y poner foco en la innovación.  https://t.co/r9iJhGiNo0",es,0,1,1,null,"Madrid, Comunidad de Madrid","['SAP', 'Agile', 'webinar']",null,null,0,false,"[[{score=0.8490349650382996, label=positive}, {score=0.07595469802618027, label=neutral}, {score=0.07501036673784256, label=negative}]]",0.8499793,Positivo
1047151664153731072,TalentWoman_ES,1065547340898099203,2018-11-22T10:07:37.000Z,Conociendo a Watson   Un taller práctico sobre uso de tecnología Watson enfocado al uso de un data set de imágenes libres de sesgo de género.   PD: Es opcional acudir con portátil  Inscripciones: https://t.co/CSF7vivV9f  Organiza: @IBM_ES @viewnext https://t.co/fWJZtz7n0k,es,0,5,7,null,España,null,null,null,0,false,"[[{score=0.5338577628135681, label=positive}, {score=0.17907088994979858, label=neutral}, {score=0.2870713472366333, label=negative}]]",0.4258573,Neutral
199632789,viewnext,1065545425418018817,2018-11-22T10:00:00.000Z,"Estamos buscando a 3 Arquitectos, uno con experiencia en Java, J2EE y 2 con experiencia en Microservicios para proyectos de larga duración. Crees que puedes ser tú Inscríbete https://t.co/KEIq4jVghD  @AyudaExperta  @AlertasEmpleo  #empleoViewnext #empleo https://t.co/CpE8JLsQX7",es,0,10,7,null,null,"['empleoViewnext', 'empleo']",null,null,1,false,"[[{score=0.6329052448272705, label=positive}, {score=0.1610502153635025, label=neutral}, {score=0.20604462921619415, label=negative}]]",0.58791083,Neutral
871054646177140736,jalbertogcoria,1065347138509524993,2018-11-21T20:52:05.000Z,Encantado de poder compartir con tod@s vosotr@s experiencias en torno a Gestion de la #Diversidad  @Viewnext #GenteViewnext,es,0,0,2,null,Spain,"['Diversidad', 'GenteViewnext']",null,null,0,null,"[[{score=0.8444099426269531, label=positive}, {score=0.06569182127714157, label=neutral}, {score=0.0898982584476471, label=negative}]]",0.8202035,Positivo
871054646177140736,jalbertogcoria,1065346278656221186,2018-11-21T20:48:40.000Z,@MarQuinteroC @fgusal @REDACOGE Un lujo haber podido compartir experiencias desde @Viewnext con tod@s vosotr@s,es,0,0,1,null,Spain,null,null,null,0,null,"[[{score=0.6223098635673523, label=positive}, {score=0.14934754371643066, label=neutral}, {score=0.22834257781505585, label=negative}]]",0.5433148,Neutral
199632789,viewnext,1065322453553967104,2018-11-21T19:14:00.000Z,El nuevo comercial de @Lexus lo ha escrito una IA: https://t.co/8eUCrL4DZg https://t.co/QQjOVQzlzn Vía @Hipertextual https://t.co/3WLccfT8sx,es,0,0,1,null,null,null,null,null,0,false,"[[{score=0.5457690954208374, label=positive}, {score=0.20445406436920166, label=neutral}, {score=0.24977687001228333, label=negative}]]",0.5004463,Neutral
4765165774,ITUser_ITDM,1065231893900218369,2018-11-21T13:14:09.000Z,Cómo mejorar los procesos de #SAP utilizando Agile. Apúntate ya a este #webinar de @viewnext  https://t.co/x6wzNV1ysD https://t.co/TyczuvUsy1,es,0,1,1,null,null,"['SAP', 'webinar']",null,null,0,false,"[[{score=0.6701837182044983, label=positive}, {score=0.16115160286426544, label=neutral}, {score=0.16866467893123627, label=negative}]]",0.6626706,Neutral
199632789,viewnext,1065183036235546624,2018-11-21T10:00:00.000Z,Quieres formar parte del equipo Viewnext  Estamos buscando a un Service Manager para un proyecto innovador en Salamanca.   Echa un ojo a esta oferta de empleo https://t.co/2Jh1dYAmDV  @AyudaExperta  @AlertasEmpleo  #empleoViewnext #empleo #Salamanca https://t.co/giY2qrCdYn,es,0,8,8,null,null,"['empleoViewnext', 'empleo', 'Salamanca']",null,null,0,false,"[[{score=0.5276987552642822, label=positive}, {score=0.16067510843276978, label=neutral}, {score=0.311626136302948, label=negative}]]",0.37674773,Neutral
199632789,viewnext,1064956545845219328,2018-11-20T19:00:01.000Z,Sabías que por ser empleado de @viewnext puedes disfrutar de ofertas exclusivas  Te gustaría unirte a nuestro equipo Echa un vistazo a nuestras ofertas de empleo https://t.co/VY5cPvU9i0 #VenAViewnext #VentajasViewnext  #GenteViewnext https://t.co/v2s4WUXyA0,es,0,3,5,null,null,"['VenAViewnext', 'VentajasViewnext', 'GenteViewnext']",null,null,0,false,"[[{score=0.665320634841919, label=positive}, {score=0.13591453433036804, label=neutral}, {score=0.19876478612422943, label=negative}]]",0.6024704,Neutral
319688233,SalamancAcoge,1064855441962950657,2018-11-20T12:18:16.000Z,"@SalamancAcoge organiza junto con empresas amigas una jornada sobre #GestiónDeLaDiversidad en la #empresa,  colaboran en mesa de experiencias RRHH MSD, Global Exchange y Viewnext #RedMasDiversidad. 21 de noviembre. 9.30h en Caja Laboral calle Zamora, 47 https://t.co/7NfJOgotEl",es,0,0,0,null,SALAMANCA,"['GestiónDeLaDiversidad', 'empresa', 'RedMasDiversidad']",null,null,0,false,"[[{score=0.6569362878799438, label=positive}, {score=0.15182730555534363, label=neutral}, {score=0.1912364363670349, label=negative}]]",0.6175271,Neutral
295202872,isanchezunex,1064842197420380160,2018-11-20T11:25:38.000Z,@albertoduranr @pablogarguez @EstudiantesEPCC @coopera_unex @EPCC_Unex @LUCA_D3 @cenits @viewnext @infouex @INTROMAC @CatedraTEF_UEx @CatedraVIEWNEXT @AEXTIC_es @FundecytPCTEX Un acierto apostar por los ODS. Vota a Manuel González Lena @manolon_gl La única candidatura que propone un Vicerrectorado de Economía y Sostenibilidad para desarrollar la Responsabilidad Social Universitaria.,es,0,0,0,null,Badajoz (Spain),null,1.06463938597347315E18,null,0,null,"[[{score=0.6801290512084961, label=positive}, {score=0.14287690818309784, label=neutral}, {score=0.17699407041072845, label=negative}]]",0.6460119,Neutral
199632789,viewnext,1064820649309294592,2018-11-20T10:00:00.000Z,Buscas una nueva oportunidad laboral con las tecnologías más punteras te apasiona el mundo de la robóticaqué te parece iniciar un cambio con nosotros Inscríbete en nuestra oferta https://t.co/TU9tjGGauG   @AyudaExperta  @AlertasEmpleo  #empleoViewnext #empleo https://t.co/1fB30XybuO,es,0,11,13,null,null,"['empleoViewnext', 'empleo']",null,null,0,false,"[[{score=0.6918954253196716, label=positive}, {score=0.10810387879610062, label=neutral}, {score=0.20000068843364716, label=negative}]]",0.5999986,Neutral
16080090,albertoduranr,1064639394789896192,2018-11-19T21:59:46.000Z,12:30 Ángel Quesada Canabal.  VIEWNEXT Centro Innovación de Cáceres. Tecnología para la Agenda 2030 13:00 Manuel Martín Castizo. INTROMAC Ecodiseño para una Economía Circular 13:30 Jose Luis González. FUNDACIÓN COMPUTAEX Supercomputación para los ODS.,es,0,2,2,null,SPAIN,null,1.06463939342256115E18,null,0,null,"[[{score=0.6101077198982239, label=positive}, {score=0.171897292137146, label=neutral}, {score=0.2179950326681137, label=negative}]]",0.56400996,Neutral
199632789,viewnext,1064594156834586624,2018-11-19T19:00:00.000Z,Buscas un plan en Madrid Robots e IA: dos exposiciones educativas para ver juntas y en familia. https://t.co/cMW840HeRr Vía @somosmalasana https://t.co/H4TWsURqMa,es,0,1,2,null,null,null,null,null,0,false,"[[{score=0.6527300477027893, label=positive}, {score=0.1714746654033661, label=neutral}, {score=0.1757952868938446, label=negative}]]",0.6484094,Neutral
199632789,viewnext,1064458261095682048,2018-11-19T10:00:00.000Z,"Resides en Boadilla y alrededores, buscas un cambio, estás interesado/a en una nueva oportunidad laboral  Esta es tu oferta Inscríbete https://t.co/Auu4Go7ZAV  @AyudaExperta  @AlertasEmpleo  #empleoViewnext #empleo https://t.co/yBxn1ioTDX",es,0,9,7,null,null,"['empleoViewnext', 'empleo']",null,null,0,false,"[[{score=0.7988518476486206, label=positive}, {score=0.09992358833551407, label=neutral}, {score=0.10122455656528473, label=negative}]]",0.79755086,Positivo
2306970349,GDGMalaga,1063849029396774912,2018-11-17T17:39:08.000Z,"Qué te parece una empresa que ha proporcionado más de 175.000 horas de formación, que cuenta con 10 centros de innovación tecnológica y que tiene un equipo de 4500 profesionales para atender a sus más de 400 clientes Pues esa empresa es nuestro patrocinador @viewnext",es,0,1,3,null,Málaga,null,null,null,0,null,"[[{score=0.8272048830986023, label=positive}, {score=0.062047261744737625, label=neutral}, {score=0.11074778437614441, label=negative}]]",0.7785044,Positivo
871054646177140736,jalbertogcoria,1063476803124236293,2018-11-16T17:00:02.000Z,@viewnext Bienvenid@s Compis  #Welcome2Viewnext,es,0,0,1,null,Spain,['Welcome2Viewnext'],1.06341639602814157E18,null,0,null,"[[{score=0.60467529296875, label=positive}, {score=0.20523087680339813, label=neutral}, {score=0.19009388983249664, label=negative}]]",0.61981225,Neutral
199632789,viewnext,1063461697229336576,2018-11-16T16:00:01.000Z,Ya es viernes Que disfrutéis el fin de semana :D #FelizFinde #Humor https://t.co/g6jJWAGyZX,es,0,0,3,null,null,"['FelizFinde', 'Humor']",null,null,0,false,"[[{score=0.5868959426879883, label=positive}, {score=0.127311110496521, label=neutral}, {score=0.2857930064201355, label=negative}]]",0.42841405,Neutral
344127119,migor13,1063418128061947904,2018-11-16T13:06:53.000Z,@viewnext Bienvenidos  #Welcome2Viewnext,es,0,0,0,null,madrid,['Welcome2Viewnext'],1.06341639602814157E18,null,0,null,"[[{score=0.6871761083602905, label=positive}, {score=0.16080300509929657, label=neutral}, {score=0.15202085673809052, label=negative}]]",0.69595826,Neutral
199632789,viewnext,1063416396028141569,2018-11-16T13:00:00.000Z,Ya podéis darle la bienvenida a nuestros nuevos compañeros de Madrid #Welcome2Viewnext https://t.co/dD988hoh6i,es,2,1,6,null,null,['Welcome2Viewnext'],null,null,0,false,"[[{score=0.904840886592865, label=positive}, {score=0.04959474876523018, label=neutral}, {score=0.04556429013609886, label=negative}]]",0.90887135,Positivo
199632789,viewnext,1063371714996957184,2018-11-16T10:02:28.000Z,Cómo van vuestros bigotes  Ya os habéis unido a nuestro equipo Movember Podéis registraros aquí: https://t.co/f2R59AchFd  Gracias a todos los que estáis colaborando  #VNMovember https://t.co/vz5k68TTHS,es,0,0,0,null,null,['VNMovember'],null,null,0,false,"[[{score=0.8008193373680115, label=positive}, {score=0.07990452647209167, label=neutral}, {score=0.11927618831396103, label=negative}]]",0.76144767,Positivo
2462279610,acmSalamanca,1063076189668020227,2018-11-15T14:28:09.000Z,Se avecina una charla sobre Chatbot El miércoles 28 de noviembre a las 12:00h en el Salón de actos de la Facultad de Ciencias. @viewnext https://t.co/d4LEliiWCf,es,0,0,3,null,null,null,null,null,1,false,"[[{score=0.5074719190597534, label=positive}, {score=0.18297943472862244, label=neutral}, {score=0.3095487058162689, label=negative}]]",0.38090265,Neutral
199632789,viewnext,1063054009316073472,2018-11-15T13:00:01.000Z,Te gustaría empezar con Scrum y no sabes cómo Te damos las claves en este artículo de #BlogTheNext  https://t.co/cNO4X8VjFZ https://t.co/vanp5p9p60,es,0,1,5,null,null,['BlogTheNext'],null,null,0,false,"[[{score=0.4144887924194336, label=positive}, {score=0.3337671756744385, label=neutral}, {score=0.2517440915107727, label=negative}]]",0.49651188,Neutral
199632789,viewnext,1063009607461859328,2018-11-15T10:03:34.000Z,"Hoy y mañana tiene lugar en Madrid el @feriaempleoFEED , dónde podrás encontrar a parte del equipo VIEWNEXT  Puedes pasar a vernos por el stand número 32, estamos deseando conocerte #feed2018 #EmpleoViewnext https://t.co/tlmzAIJdmN",es,0,0,3,null,null,"['feed2018', 'EmpleoViewnext']",null,null,0,false,"[[{score=0.4393591284751892, label=positive}, {score=0.2188752293586731, label=neutral}, {score=0.34176570177078247, label=negative}]]",0.31646866,Neutral
